control,treatment
6.098182366725913,9.9628394922495
12.088973552416716,13.78481520327591
9.527462206665508,8.659960119486696
10.907717000294454,7.668734035736249
10.34128200157993,10.805950956899975
4.192862380401823,9.067529727048894
11.851984738941448,15.194432753538742
8.795702247822376,5.996343000271881
8.034461458451155,10.738043952765047
7.4443584720783855,10.388384406322247
6.766273282613931,12.188953176561302
6.128234305323488,9.48608306392274
6.118888490206115,9.195545233722116
7.9418860678660215,6.630440372341407
12.728313086400865,9.550652503108738
10.911185612132485,8.695076339891836
10.181290610867691,6.110073767115717
14.359295690839744,5.3242544393103834
13.910965538390723,11.39761935184927
7.328455966125245,12.203736928776076
9.18402630337002,9.001846940016064
6.21486369366838,8.779516189297697
6.89529174683618,8.89845477719259
7.775204890305559,10.201798049217228
11.0678656957019,11.407593862271593
9.378853337529067,10.972764048192701
8.433299721641045,9.727122695300883
9.801698137934732,11.041499449242771
5.728015859111123,9.443726462761074
14.137133316349482,8.225512528433704
7.753729849561779,12.067725432833635
9.584146087635757,14.623950613518716
8.05259821907165,7.801276847843246
6.811766225801918,10.575528703731875
8.051262856275644,12.857192871557514
8.707524498814015,9.885484174097126
14.761191562098274,14.03001785355709
10.32486487252692,10.541234331272936
8.46541294767368,11.85892206554322
5.626850249546133,10.906530521186774
11.884799417340634,15.989162467142323
6.935910390679979,9.260448843969629
11.616745624246,10.641350516854988
10.187600357343229,10.764823570616855
8.227184348982355,14.773107070629223
8.30981057138156,7.70062335726316
8.74973314353264,9.72090819474412
8.407206139671834,7.7768705260081665
8.037523832921343,16.032606319647932
7.3919064114308615,11.389467215457984
13.260899021704054,12.464960893094403
13.766249845113004,13.11021832111198
12.123483316420993,7.296149714581175
14.349665441278784,13.478119663593978
13.01277642620308,12.45398483200716
7.5700797988938895,6.616797676310898
10.219021917580204,10.551645210108099
6.752885062675912,11.884724705091617
5.431399856862765,12.476241445581053
8.158574020701556,10.230561252789203
11.625876639066236,9.837907080529058
9.970575900997403,10.531569178567084
7.446877086836211,15.27497933884586
7.213873813928484,10.177433349150412
9.061912826010124,10.467258281659557
10.596899040059267,9.456689047174036
9.668999492689016,8.402503930043414
7.392012998146132,11.514891638853928
5.6137559787632405,11.482063190973967
9.403710422186181,6.070024262096726
10.607710888681874,9.577700929031197
14.480901809396368,11.915964013161803
8.767325949054891,12.128505818718335
12.592455072618067,10.173529196880244
11.990625286690136,10.938967378426653
7.116821024291136,9.19404616796781
5.650473012677491,11.489270948334399
8.692167150520955,10.464867830385971
8.93444604949335,7.8217849953617575
11.924970600790548,12.932078610576438
8.926459275355228,15.110547740962357
7.7386612700024795,9.157551499121716
7.905726596997089,13.83432489600074
9.783995195870235,11.72585067930906
8.294543125815476,11.827910456389306
10.395905559694409,10.739882134321542
10.586636133018496,9.867908131233591
6.974975159663672,12.893801207219136
11.384546800248984,9.847385764013781
8.64315498836012,10.64201358532482
11.224195909332767,13.433503646242576
11.415242878831389,7.561891186523051
8.791508362554511,12.611312778562686
6.225928164473871,11.88875290847416
7.553126557916987,11.68963972950694
8.565227105792852,9.608539256688482
9.985206873710585,8.349592626291722
6.161895407873407,11.415169099955484
11.930007163831092,9.731279099380894
9.967120133133506,11.501856163999996
9.500131208254771,7.127980656235828
10.094013834561238,14.5154401659686
10.887812561029946,9.28813457698866
12.086388375448609,10.987384418030066
7.386976904151382,9.227554478270482
13.644489121751048,15.837330524316787
7.149867544600273,8.63297453138402
9.710017299312373,10.109758958390673
6.47837825616964,12.639202625636385
16.290056659083316,7.47365848746925
10.361089861006075,11.324956539192007
5.275247549308089,11.681974320274518
14.22232226963246,8.247772635132314
12.229846287121015,12.678663071558463
10.185258094031536,13.809658388568513
9.558428214570966,13.375612188863048
11.499307409386702,7.397782364575121
15.224038322183752,13.930778993969946
10.147624411421617,13.883468489770273
14.224453715231368,7.239372146146896
11.280670639411472,5.888959017720678
9.807882272695052,11.661809556192347
8.235501545492374,11.639825765696687
10.381507433651675,15.260049750166159
6.742148306606416,11.303353325260586
10.07747362317873,8.528676259507854
3.609763756770441,13.604934715970485
11.389841164757325,7.8629538085003325
7.282746153503221,10.73629146953513
8.945283541595185,10.424403524081333
12.155599207708276,7.05029271365128
11.572306107574017,8.608540685116093
10.249996645846164,16.01257263460918
9.61615106287586,9.864534345620799
13.047874896550802,12.752414520627577
9.097888171808897,9.282454343391324
7.366110295972577,8.063929746509084
9.534690114242956,10.59891623655704
7.757023870734716,10.019130750786662
11.035572218824827,11.70469000493707
10.3395540885051,9.314856065961179
9.645959137266667,10.395659495742539
10.426279454052736,9.36236071876375
10.623334859570331,10.496056424170785
10.292230061884586,14.068386216245859
9.476087777319744,9.349245011222063
5.964799653542251,11.432162625613957
13.624654039429231,8.306200369320306
12.358541982813698,12.462067573791249
10.264988028019228,6.4577581617285285
4.558874669199845,5.7237664833919695
10.483797356862983,9.457171358584388
12.729238153982013,14.59473174782784
12.542460323359819,12.235581855091949
12.204577998545435,8.069043532004226
10.622546742210782,9.793309429302623
13.684162661220762,12.058838684164437
10.537278189415051,11.416336938095178
7.220412958333664,12.533083762998274
16.303383861005546,11.854622848080258
6.908399710430658,8.735606380208054
11.379320880586876,12.790165482644868
9.628547721501471,6.072064644309239
12.913900375860107,11.650898572968462
7.127929488549601,9.515548704752273
9.6313649249014,10.606539453542402
8.348835886314962,15.09838774491468
9.752195937591488,3.751178405220495
7.947302005570972,11.144685195721276
8.482371217489874,10.811912892541216
12.564163434037383,12.651344664014987
13.3154423619128,6.33585314485576
9.859550873840334,12.771773017708819
6.858082486571674,8.804777128313487
7.5152977680548805,8.603470123037049
7.531727342080629,12.286726170685293
9.377968108868668,10.523254619703502
10.024141681837266,11.063893105430296
11.508912513853868,13.923402218319964
7.472091095820567,7.477101566141597
6.186618407808128,9.681684654211663
12.405910818571424,10.593013898104342
10.760932317013301,12.081343533055692
8.758911008727159,4.818257895341686
10.760939948961099,4.800009078137061
10.231590944280148,9.856281864449747
4.008528383395693,9.847720281774006
9.205550470039608,13.16261081161761
8.091009716044377,8.89753595291931
7.378893336236835,13.671376734426877
13.45789901224464,13.869023097478342
13.109319236622053,12.205797866941536
10.696688096491156,7.901171900234301
9.76594357452571,9.929906138672662
13.451815098888149,14.742933583296923
7.670436305407283,8.595751321066663
7.909988893851949,9.04964183366538
13.233535913632753,9.462416934012504
10.945639280790813,10.125600051632343
4.885880023515176,12.201024798864234
5.257072860023339,12.156247665529847
11.946987034469036,10.334464443375705
8.776077281581793,13.743677692730802
9.358305184572393,11.431164164835694
9.402566715397839,8.585405685097067
10.5165788100903,13.774897714316378
7.954423682076583,13.681161980712067
8.51795656107252,7.185484998630219
8.630150708324665,8.12950771473906
13.039923439108446,6.671206656135182
10.428216418279172,9.770764697554133
8.2022945542511,12.630584381669008
10.678613631613358,6.1991835061443386
8.885053238532802,10.518640574085216
10.992555484782535,10.92062587187015
7.696312529341391,16.07383336271256
10.509517166277861,11.563450682568373
9.7839849261251,13.714220489371591
11.101424243813804,6.36097003896043
10.276069787745021,7.7727684816956835
9.444975478276772,10.161863517428708
4.643170230903464,11.153442584663933
13.626939624332886,12.474351441264204
15.768135547503084,10.955627329420494
8.707976085218462,12.587337648018254
11.734421552395961,9.873466956108773
5.407644862702858,10.183334425353735
9.287364679727615,12.381730247174314
7.747200103885701,8.554029367416874
11.817876270077976,11.91521760246195
8.90544147544572,7.09540524885082
10.49790848692331,7.773588162505896
9.450944229582625,13.869829057849337
9.950829261004863,13.405422177429035
8.093951624127488,11.689684628691154
9.821354984200717,9.708392093506166
11.74533126812932,10.299480793505936
10.883790319594937,9.9736292591724
11.556543829379375,6.975221162993297
8.253459532898903,11.685352482000619
15.142834333132136,3.043946820791226
13.23390618182831,15.40189857514165
15.823376131566517,11.30642126727062
9.608588940654826,9.821319605352778
6.833872115412128,6.433278612710818
7.561148793875261,7.883608199298596
5.367758171789294,9.509625568053771
6.758226144294815,9.564540818189997
6.6685346318125145,8.407498768671914
10.84147843011883,8.897602089639298
11.017422209488508,9.927672357133776
7.6870488805206705,12.843409553904479
7.643878095845361,8.848589246549782
13.18921497097451,12.111766136663185
11.834908122792527,12.456034435805517
8.132068107525308,13.702552116806137
10.97773231950874,11.968388996776177
15.890138326227117,7.856077471654334
11.356148107387192,9.751918376803303
8.990403019270811,11.741677075511378
11.310423047539933,9.769722146200362
10.467292511113465,8.02889351677443
10.790655301010215,11.207577105717878
6.044862757394782,8.592145555497135
9.337977355601097,11.247616667708439
8.184834026154409,7.577933519626078
6.144887342485151,11.943044917423162
10.350990313002665,12.249845339310548
9.908441421404792,9.760210028708814
8.698791378808073,12.15874512249294
7.138722882676166,12.245245704588935
9.674483849933253,14.050926049477924
11.9094941606031,11.97701039715508
8.19410964653228,8.350294309941253
7.308677850831866,9.691068614657505
9.068787625446689,14.049383972989492
11.414388489351722,10.532414738688948
9.87252144572385,11.250151728895128
8.661537420257533,8.860011530720824
11.253209510615175,12.304560503333922
11.126006023884347,10.517211461863862
8.420461110096689,9.348989045803384
12.812577210193705,9.766114005699288
9.925612033004349,8.819306809376874
7.596775176395512,7.362430540247562
13.595818285650347,11.759074039590793
12.769241074692534,11.381621997405107
14.15715309952797,10.459366418898973
13.011363606855513,8.428497234937337
12.040239308803539,9.762072645849361
10.998416976977385,9.291960358654833
9.519720908276792,8.217183095439811
8.388668725549653,9.367237683813038
8.46386766027935,7.482618731022477
10.623124103174646,8.815234647704866
9.191553170394194,11.026020145130051
8.917003497810745,12.109203261460731
8.101135673018545,10.982331646482631
9.30658664864818,8.51202039012632
13.651561502148844,12.656536564228288
11.055852352940281,7.370936731501575
11.182235019254206,10.158050582281074
10.660645880700223,11.88002638808481
12.232757131603456,13.562151964806652
10.287121760593326,3.8939186463884568
10.874757985166179,8.410741354653426
15.653389046144063,9.601075957962765
8.546401771949075,14.81568952592509
10.006153521762698,7.303012712340067
9.95749665137165,10.764395800994238
9.222210348876116,13.24053954577981
6.558797481165271,9.734464783853534
10.524772870119875,10.214062762254416
11.30197035093745,11.007167927803433
14.169309639556712,11.457782494395579
13.769686298046468,9.583095373279557
14.939722905823935,9.618707890134132
8.906753355105995,11.512936147568468
8.216354944289066,9.086296422634433
12.152031201898824,7.5918233398744075
8.835048193337961,11.555796971193882
11.814694040687744,8.135756184311619
10.01947837082887,8.451300035530805
12.126848942160121,12.472022879727955
9.744830656013221,10.632163174334385
9.803991941194472,7.924510663203821
6.8838195899551655,8.799039427335554
7.094393343259766,8.779852662064044
12.719569257992555,10.189602682217002
6.5858717244937015,11.822853867588693
10.499457453350525,10.358389971079498
11.496402086222783,11.840952909596945
10.058100483264896,11.026083187930658
9.805404776965542,8.80305973135505
11.891199780743753,10.395792005427847
13.234986828402096,9.468546552616498
7.248646040831349,9.887504211560506
12.086124266224513,8.094538791766448
9.194641402166086,16.470294560951803
6.494786573888157,9.462432060676738
3.463194020734571,15.676041222890161
13.378173375920262,10.275866292404112
10.792567101944721,6.63869192916165
7.930604471796008,12.094301648731934
10.093640662560263,12.510322407930207
11.028824020035731,10.539931436829791
8.65254168396185,8.88824838358228
8.822923275082077,9.11537869456232
13.29088533104243,13.521936769597056
9.46629543181174,9.166311184228915
11.21465414617233,10.240391579530996
12.812378595008253,9.68017817976175
8.515121491171648,11.658789977080566
9.17236273557069,10.111831380584716
13.346648165012544,10.890451105424521
7.924649182076476,9.135470506171323
13.033630961768912,8.676948304412257
9.390770408212497,1.8581886087490231
7.45675487455891,11.274081951154212
8.851445170311,10.728378150874546
12.1429180850234,8.716594640026802
9.740244233788063,11.544383039482078
10.219936398169777,9.30724875973489
10.629145395844883,10.379153240238336
7.634197799293752,10.672222354595256
9.37438483774334,11.160052097689428
12.157227684123367,8.529024397170723
10.171292412876936,11.465525774877989
15.657316232095226,12.408505299636081
10.123654173241631,12.307087622577189
7.5555477606640205,8.924644754356665
11.515388742008321,12.149567640574395
13.147193653484086,11.60982513007531
9.7588562913572,10.583235295091818
12.250900779671607,11.640112480691588
10.831043347935092,9.64120400316885
13.912260917913926,10.476297203149187
11.182676153986668,9.331115811888733
13.762335596349878,4.485420147748704
8.571408549998907,12.263390794003685
13.758158416635396,12.245468606839289
10.438300443872643,5.347911901468197
7.643741435914751,12.8369442019441
8.736094198431015,11.075207957532427
7.502493797728,9.905222127154326
13.576032328069793,11.976435327683896
10.322420454172644,13.402621755030276
10.04242883491351,11.050091786818331
8.894303284340927,11.319576688945377
11.924443771922107,10.7100273714417
8.7908574619694,12.0310352864061
10.773120034066165,10.990882999277016
13.167430668730344,9.370642422008308
10.913139251849081,5.288499150347937
12.963738552843543,11.586857388248495
10.490923060463846,12.320588977786116
8.166168106327603,6.667804782503321
10.633891711489774,8.616208882606216
11.445004357339648,7.032837535144249
9.433892404852749,8.79269843911404
11.899423572455724,9.592690459845398
12.840911320693733,4.6496670041537405
11.05753206303664,5.568035655872408
5.997381280137374,8.676854273844471
10.693053596297442,12.637229950317728
10.677066784686506,8.33993672055067
15.551902676707922,13.42317324951192
9.825648497063995,12.916238561263782
8.443365678880157,12.412916669816045
9.04628359237386,11.144435001490768
7.870746878500058,13.218556740919073
11.28534077339026,11.48094857802019
13.279749303405522,9.519940524928101
7.275161956302811,7.110151880461104
7.6546065154056295,9.758457372613169
6.841518281270743,3.3409242770277396
14.790249147115118,13.401121345114698
10.520561938685727,8.266742766783297
13.12025866180203,9.907498832422274
7.576045791483379,11.014535760515114
12.76422398740258,10.399935507558673
11.495679109941234,13.010368504882628
6.996150641795276,11.17195617686723
16.112070430402103,7.144965473737838
12.487840968509518,7.935005882028575
13.073276714912101,8.285716289821496
8.022670857450604,12.10337171109629
7.4072842511010215,11.832839998477436
8.058980595522831,14.632431833301972
8.423391629623888,9.549748515402124
10.909953992246017,9.932177665689194
11.315874933676769,9.386893018913481
11.172747638313007,9.647534248150444
8.476270292793256,16.831791923072693
9.089013035784248,13.28146982289617
16.49114220433421,13.043909741319068
6.051788249424745,10.954216324353942
11.707068700136164,11.18384643464614
11.896817321056416,11.426506505012552
13.860390489654433,10.370556183194807
13.139739925277754,9.301972362191204
7.646836069767278,7.50488464459947
5.885078373699896,12.271523930579482
10.695621870059583,10.965056362764654
9.361199172024788,12.412941815965542
6.227957131579174,6.093445829496656
9.392669527438635,14.134326328802823
7.027137385479795,9.762666948521279
9.815176570807,12.83879865628169
10.437869369954106,12.559451385797779
10.650276048248717,12.388211493060414
10.778966348498997,7.362533113103133
7.072877066220667,8.30349047307535
8.591656082318298,14.415778498632468
9.292328803284576,8.050706066371461
9.775479957301977,11.50585976251507
7.006157082018447,7.3422748661739705
10.411702925665672,11.056884040942663
8.672043701477758,10.1183595309666
9.162467682990679,13.346895200088252
12.531874908230929,11.401883571955809
10.809817808063348,15.647423409310155
11.693588021568562,14.986949745924283
13.765567801782195,9.974429507542954
10.059797525982837,15.42099890530758
8.299672232670895,5.0133404115946
10.614320122327827,9.767250228906608
8.374060724724275,12.205997697986026
10.369284453722711,11.0830047078543
16.21867950317749,9.498100827883842
13.535869449344355,9.91367674081075
12.13770925937953,9.314670143397834
12.44443803778557,5.883862098870803
9.576949761778678,8.713815049235707
8.072244535528437,12.003222300700484
12.952120200962366,12.391451479832199
12.430732839893015,10.530319910897964
9.726370982361276,9.722987002396389
6.782172511392216,9.42008616911891
9.992814038675283,10.810076383149555
7.480179077109016,12.726695509777814
10.004820450859217,11.713594030921232
8.305390542121835,10.202024178807607
13.196134072323431,12.773891508812056
11.590272807035802,8.829467547498442
9.739429086058191,11.096760764105328
10.410146605772873,9.381538328370894
6.569692889062823,8.906106365067634
14.132467502056716,8.143149592934016
11.749914544088202,8.426946673599545
9.077328151943185,10.1999176956152
8.653674083265782,9.008972894239255
12.431152643777155,10.534634387236707
11.157396023632154,9.979526745388828
6.476058615184039,7.374531317874214
10.875991168784704,11.51370430205691
10.020993409149051,8.040393130333033
12.29848069871382,9.562228333148287
13.94487352230859,9.301667529001072
9.80560947924287,8.46529367728824
12.513249034064367,11.24537401368256
10.187598790019324,10.109256955702598
9.062827285630439,9.174611205422895
12.382825267800476,8.401077794877285
10.197317169731487,12.591584319261264
9.52301330870989,7.958095041188786
12.593333647790763,10.498375649499216
7.478523035477284,11.7293998288509
12.794829878378833,10.904246661270184
11.885402969398752,9.158894243488174
14.279797947530644,10.565960498885934
10.41269352716751,10.659784235534692
8.341334475924938,6.7987113727561495
10.054969842657853,7.790447491813267
10.291085809285795,10.34785327515168
11.143441046602256,8.806381040146846
11.937495154799821,9.85148177672158
12.65986741568679,12.240041412728026
13.081925447011056,8.138848319954652
5.0546566220575775,11.586328070094591
13.156875670162314,9.053838250364334
13.180376261097786,11.53050251712672
12.995322188790675,9.44905138362755
13.18154904953213,12.4575003535503
11.666101824622626,13.39952030460005
8.745167894626185,13.960242997626017
11.36552930671832,10.183285991177325
16.983326128422277,13.05979297691442
10.882489609383466,11.882123835409152
7.63464207764088,10.74045259434512
5.517824762692266,8.50895033048645
10.35874611225981,10.297402142406055
7.112252846532098,10.719513527910022
10.910290403910775,6.395617418581585
5.286676569799882,7.134630586219706
11.297033182731164,11.37638145283195
3.829321046111639,9.959352443156993
8.782899321319656,12.006961172252952
11.33169678437338,13.735116442294002
7.268426215945827,13.917535551761098
7.70206013360631,12.844759851334008
5.481673233979444,12.538801289879355
5.9862386246162185,12.724425409917819
9.620647281613648,12.022944365179994
11.313766208379683,13.918970864902072
9.738219922078713,8.926937079101187
13.393185319785223,8.918386856268606
11.537967303759695,12.435434637736014
8.251452893668185,12.912884652402393
14.139878414827807,4.596330226740987
11.251195037881528,10.942324829196348
9.859840961671695,16.003211982801773
5.619085674779974,7.347269869260902
14.180768237055654,16.451167187093397
8.48200551060348,12.732176460794005
11.349056816767826,8.712740113361459
9.099698527973734,10.561973663030644
6.7844710899154235,16.5341823721431
5.4376070477867335,13.992379069152925
7.110224446920504,12.241928013296683
8.167364662642488,12.500931714686937
12.618277849022945,14.14904202717255
7.696945649426601,11.276391229784583
12.264785377606511,7.163510332972628
9.74876406658168,11.066565794130291
8.468632390573859,17.479093265096427
6.070745483309278,10.113203851459799
8.808250977430749,6.38893708318936
11.932973393907877,13.01381536152448
6.354950080195071,10.025003104755951
7.458081467482376,8.73930206328832
8.287524048977316,7.215814363961313
16.82510901264019,6.928209108987877
10.178568799760164,9.636726688744577
9.53273026551702,6.063321938022051
9.51925420876349,12.33779322696852
8.691027074480543,12.189800357184199
16.012958483653463,14.014704106808638
12.888302936917263,9.041723867130589
7.719960684867776,10.196779276498095
9.436324902041136,11.638169859919179
9.61369351255815,9.358949506853557
8.944647202569055,10.708104784914731
12.760026795213962,13.870200357589335
8.5932587040765,20.03630053439444
8.676877993985922,10.284356092067728
10.759289319839583,13.583438951527407
7.94994810915597,9.81208083355984
8.749653802323344,12.696192347266205
14.53668699147291,8.38480047628711
9.52648236079511,14.036619517980332
5.705194960564212,10.54643675188784
11.701409501861216,14.457641103190312
8.512296515184302,12.128214274244925
9.164479227344815,9.501606426882745
5.969934321973967,9.83638679891534
7.025821810254985,7.274677177460478
5.6055598746020365,9.424060421971411
7.042546469974209,6.491448071344369
8.316282591548555,9.990016798432976
10.36497111445917,11.611130184974114
6.100358794578993,8.214130815479077
14.360302568689125,13.533631844962736
9.543780635670066,9.496484445548544
13.155062534390812,7.439000706618718
9.441155007411865,10.085377474865007
9.281397732720636,11.52181443745745
11.829217359894113,11.604750784971097
8.26775969089951,6.479049595381459
9.753774943176058,11.37951497742835
11.124271122536204,9.89561311902233
10.432603518417954,10.151968184761387
10.743044629346077,11.641794107155297
13.922564775997296,13.595444823770686
14.934466915424817,11.906681229857277
11.622754252125857,8.769017280524166
11.115059211227466,8.459003643346671
10.656746011219965,11.654692554131582
10.533482672307263,8.044020704305096
5.962725039421003,8.947104914850547
8.014042464938171,8.131118778567508
10.229869858365818,9.005153903988036
9.158885501031206,7.53104555557936
9.675127219109196,8.506852308235457
